,sentence,start,end
531,"And one of these clowns said ""he has not reached the 50 percent mark."" I got 49 percent with like 14 people",207081,207188
532,How do you get 49 percent with 14 people? And they said he hasnt reached the 50 percent mark,207461,207553
533,"Theyre very dishonest people.n ""So we ended up with 17 people right? Dont forget thats hard because nobody else ever had a field that big or that violent or that violent.n"" ""And we have a couple that didnt endorse and thats too bad",207790,208021
534,You know they signed a pledge,208276,208305
535,They didnt honor it,208646,208665
536,"But..."" n But -- no",209006,209025
537,But for the most part..,209376,209399
538,n No,209759,209763
539,For the most part they were very honorable,210104,210146
540,But it was rough,210491,210507
541,They said it was the roughest primary every,210861,210904
542,"I would say this is the roughest election.n ""You know the NFL ratings are way down",211239,211321
543,You know why? Because everyones watching this,211666,211711
544,Its actually tougher,212091,212111
545,Its actually tougher,212494,212514
546,""" n ""Everyones watching",212887,212910
547,The NFL ratings are way down,213276,213304
548,"A lot of people say its because of this.n"" ""So you had 17 people",213635,213699
549,Youve came down -- but weve got -- and this is a tribute to everybody in this room,213988,214070
550,We got the highest number of voters in the history of the Republican primary system,214353,214436
551,""" n So well done",214758,214774
552," n ""Thats a long time",215121,215141
553,You know starting with Honest Abe Lincoln right,215481,215528
554,Thats a long time,215872,215889
555,I got more than Honest Abe,216242,216268
556,Thats really the only thing I did better than Honest Abe,216603,216659
557,"Honest Abe was pretty -- he was pretty good.n"" ""So heres the beauty",216969,217036
558,You have one day until the election,217354,217389
559,And its not even one day,217734,217758
560,Its a half a day,218106,218122
561,To make every dream youve ever dreamed for your country and for your family to come true,218448,218536
562,You have one magnificent chance,218869,218900
563,"And honestly in four years its over folks.n"" ""There has never been a movement like this",219235,219322
564,Even these dishonest people in the media say there has never -- Bill OReilly,219655,219731
565,He said its the single greatest political phenomena that hes witnessed in his life,220059,220141
566,Thats a pretty good statement,220482,220511
567,""" n ""But others have said it",220874,220902
568,Others have said it,221254,221273
569,Others have said it,221625,221644
570,And its not going to happen again,221988,222021
571,It wont be able to happen again,222358,222389
572,Four years itll never happen,222730,222758
573,So you got to get out there and you got to vote,223076,223123
574,"Got to get out.n"" ""Somebody said what youve done has never been done before",223417,223492
575,It doesnt matter if you win or lose,223798,223833
576,I said believe me it matters,224148,224176
577,No they said that,224514,224531
578,Itll be down in the history books,224872,224905
579,"I said you know what? You may be right about that.n"" ""But if we dont win I will consider this the single greatest waste of time energy",225183,225317
580,Wow do I -- you need energy for this,225605,225641
581,"The single greatest waste of time energy and money.n"" ""I have over $100 million",225959,226038
582,Thats a lot of money that I dont take in from the special interests because I dont need it,226336,226426
583,"Thats nice.n"" And we have the biggest Internet -- you know the small donors? The small donors are giving us money at record clips",226698,226827
584,I think we had $82 million and then we had close to $100 million,227105,227169
585,And it comes in,227494,227509
586,And I think the average was like $61 each,227855,227896
587,I love those people,228239,228258
588,Those are people that love this country,228619,228658
589," n ""And usually thats for the Democrats",229019,229057
590,You know in all fairness thats usually for the Democrats to do that,229397,229464
591,But were beating everybody,229811,229837
592,"Nobodys seen anything like what were doing.n"" ""So we dont want to blow it",230174,230247
593,We dont want to waste it,230576,230600
594,Go vote,230967,230974
595,Go vote,231350,231357
596,Because believe me if we dont win all of us honestly weve all wasted our time Ill be honest,231687,231778
597,"Because nothings going to happen.n"" ""They may say good things about us as a movement",232054,232138
598,Wont mean a damn thing folks,232452,232480
599,You got to go out,232828,232845
600,We got to vote and we got to win,233199,233231
601,Change,233593,233599
602,""" n Change.n ""So you have one magnificent chance to beat the corrupt system that youre witnessing today and to deliver justice for every forgotten man and woman and child in this nation",233889,234074
603,Do not let this opportunity slip away,234395,234432
604,Were fighting for every citizen who believes that government should serve the people not the donors and not the special interests,234783,234912
605,""" n ""And were fighting were fighting to bring us all together as Americans",235247,235321
606,Were a very divided country,235714,235741
607,People dont realize we are an unbelievably divided country,236148,236206
608,"Were going to come together.n"" Just imagine what our country could accomplish if we started working together as one people under one God saluting one American flag",236551,236714
609," n Just imagine.n ""Im asking you to dream big because with your vote we are just one day away from the change youve been waiting for for your entire life",236968,237120
610,""" n Because if we win tomorrow we will be able to make America wealthy again to make America strong again to make America safe again and to make America great again.n God bless you everybody",237348,237538
611, n Thank you,237927,237938
612,God bless you,238327,238340
613,Thank you North Carolina,238729,238753
614, n Thank you folks,239142,239159
615,Thank you,239548,239557
616,  ,239946,239945
