,sentence,start,end
369,I want judges who will support and defend our Constitution,139780,139838
370, n As close by the way to Justice Scalia who was great as we could get OK?  n Hillary wants to open our borders just open them up because her special interests and donors want it that way,140106,140291
371,There are reasons I understand that,140558,140593
372,I want to totally secure our borders,140946,140982
373,But I want people to come in,141337,141365
374,But they come in through a process and they come in legally,141707,141766
375, n Hillary wants to invade foreign countries,142092,142135
376,"You ever see the one where she says ""Donald Trump with the nuclear"" -- Im -- I didnt want the war in Iraq",142421,142526
377,And Im on record,142811,142827
378,I didnt want the war in Iraq,143157,143185
379,I didnt want all of -- what theyve done,143507,143546
380,And I said if you read Esquire Magazine from a long time ago youll see everything I said was exactly right,143842,143948
381,"Its going to de-stabilize the Middle East.n ""I said the meanest toughest group of people the people that hate the United States and its people the most theyre going to take it over",144208,144388
382,Thats exactly whats happening,144712,144741
383,Theyre taking over the oil theyre taking over the land theyre taking over everything,145089,145173
384,I didnt want it but Im always being accused like the war hog they think Im a tough guy the war hog,145469,145567
385,"Right?n"" ""They think she wants to be tough with Russia",145862,145916
386,So she said well Donald Trump likes Putin,146226,146267
387,I dont know Putin folks,146581,146604
388,I dont know,146930,146941
389,I hope I like him I hope he likes me because Id love to get along with Russia,147242,147319
390,"OK? "" n ""Love to",147617,147633
391,But I dont know,147970,147985
392,"But she goes Donald Trump Donald Trump -- think about it -- wants to befriend Putin and other things she said right? And Im saying to myself whats wrong with that? Thats good.n"" ""But shes going to be the tough one see? Shes going to be the tough one",148229,148478
393,Shes going to play with nuclear weapons you know? They have all the nukes nice nukes,148692,148776
394,"Shes going to be the tough one.n"" ""Ill tell you what you put her in the office of the president -- you know she hates Putin and Putin hates her right? Thats what I hear",149019,149187
395,No no -- Putin probably doesnt respect her more than anything else,149445,149511
396,But Putin hates her,149833,149852
397,But shes going to be tough,150192,150218
398,Were going to be tough with Russia -- oh were going to be tough right? Let me tell you were in a different world today folks,150509,150633
399,"Were in a different world.n"" ""But she makes it sound like Im this tough guy that will have a temperament",150888,150992
400,"You know she uses the word -- you know who gave her the word? Her people that write the speeches well say Trump with a temperament.n"" ""They said Trump in a speech with tweets",151238,151412
401,Ive got -- Ive got between Facebook and Twitter like almost 21 22 million people,151671,151751
402,Its an asset its an asset,152082,152107
403,I tweet well,152465,152477
404,But -- but she said -- she made the statement during her speech you know I heard it barely because I was falling asleep you couldnt watch it,152771,152911
405,""" n ""All right",153199,153213
406,So remember that one,153556,153576
407,Hillary wants to invade foreign countries,153916,153957
408,Look at Libya,154301,154314
409,Look at that,154669,154681
410,We did a great job there,155023,155047
411,You know a spot hit on Gaddafi maybe but I mean even that what the hell do we get out of this? Its a disaster,155331,155440
412,Then you have Benghazi then you have ISIS -- then you have ISIS -- then you have ISIS taking over the oil large portions of the oil,155671,155802
413,And its some of the finest oil in the world,156074,156117
414,"And you have ISIS grabbing it.n"" ""We dont know what were doing",156428,156490
415,We have people that dont know what were doing,156817,156862
416,We have people that militarily -- in fact they said well who is your military consultants? And I give them names,157176,157288
417,But theyre not working now you know theyre not working now,157603,157661
418,And I said of course theyre not working now look what working now people have gotten us,157977,158064
419,Havoc who the hell wants the people who are working now? I mean..,158360,158425
420,""" n ""You know a lot of its common sense and a lot of its instinct and she has very bad judgment shes got no instinct whatsoever",158695,158822
421,And when I was asked on one of the big networks about NATO they said what do you think of NATO? Now you know its not like it was my primary subject in all fairness,159037,159200
422,Ive only been doing this for 12 months,159464,159502
423,"Now its actually almost 14 months hard to believe right?n"" ""But NATO -- so I said I know enough",159815,159910
424,And sometimes knowing a little is better than knowing too much,160226,160288
425,You understand you cant see the forest through the trees right? So I said NATO in my opinion is obsolete because its not covering terrorism,160599,160738
426,Obsolete for that reason and also you have many countries that arent paying their fair share theyre not paying what theyre supposed to be paying,161024,161168
427,""" n ""And were protecting those guys and were supposed to get into World War III for all these countries that arent paying their fair share",161438,161576
428,And even the commander of NATO -- and I so respect what he did,161846,161908
429,He came out the other day and he said Donald Trump is right we have cut you see thats right did you see the letter -- the big story? Donald Trump is right,162157,162311
430,Im sure Obama was thrilled when he saw that,162576,162619
431,""" n ""Donald Trump is right; you have countries that arent paying",162922,162986
432,And he said how he goes in and he talks to them,163279,163326
433,He says look youve got to pay your bills,163628,163668
434,I have budgets -- which is true,163997,164028
435,"And I have to go back to Congress and I have to say whats happening.n"" They dont pay their bills though because people dont ask properly",164313,164449
436,And they probably say to the president or whoever may handle the country,164746,164818
437,"""Sir we owe the United States millions of dollars",165162,165211
438,"Were ready to pay."" Oh have they asked for the money? No",165549,165605
439,"Theyll pay OKn ""But I will say the commander of NATO said I was right",165916,165985
440,And then you have these people back here -- stupid people -- right here,166292,166363
441,They said Donald Trump -- now theyre the worst,166682,166728
442,Theyre the worst,167069,167085
443,They said Donald Trump -- Donald Trump doesnt like NATO,167421,167476
444,He is going to abandon NATO,167803,167830
445,Thats not what I said,168166,168187
446,I said theyve got to pay,168517,168541
447,"Theyve got to pay.n"" ""Now you have to walk",168870,168912
448,You may have to walk,169247,169267
449,But theyve got to pay,169604,169625
450,Were going to get in World War III for all these countries that are laughing at the stupidity of the United States right? No theyve got to pay,169915,170057
451,"And they probably will in all fairness.n"" ""But Hillary said about Japan -- because Japan were defending Japan you know that right? Now in all fairness before I came alone put yourself back three years ago",170297,170501
452,Did anybody know that we defend Japan? Raise your hand who knew,170787,170850
453,"All right theres about 12 percent.n"" ""Not bad",171185,171230
454,I think some of you are lying OK? I think some of you are related to Hillary Rodham Clinton,171538,171629
455,I think some of you are lying,171940,171969
456,But we defend Japan and a man comes up general or something a few months ago I remember so vividly,172273,172371
457,And he said at a news conference because they were embarrassed because I kept saying theyve got to pay their way,172637,172749
458,"And if they dont -- if they dont you always have to be prepared to walk you have to do that.n"" You know we dont want to do that I understand the reason",172983,173134
459,Itd be nice to have them but you know this isnt again 40 years ago,173377,173443
460,We owe $20 trillion,173763,173782
461,Were defending all these -- we defend Japan,174115,174158
462,We defend Germany,174496,174513
463,We defend Saudi Arabia,174864,174886
464,You think they have the money to pay -- how about we have military bases that we rent -- we pay rent to Saudi Arabia to protect them? No,175172,175308
465,No think of it,175593,175607
466,Think of it think of the stupidity,175950,175984
467,Think of the stupidity,176322,176344
468,So this general comes up has a news conference a few months ago,176677,176740
469,"And he said ""Mr",177068,177083
470,"Trump doesnt understand that Japan is paying 50 percent of the cost to defend them.""n So a reporter goes up who I think is there and said to me ""Mr",177373,177520
471,Trump wed like your comment,177797,177824
472,"They say that Japan is paying 50 percent of the cost to defend."" And I said why arent they paying 100 percent? The reporter said OK."" Not a bad question",178110,178262
473,Now heres the problem with the Hillary -- Hillary rotten Clinton,178548,178612
474,Heres the problem,178970,178987
475," n ""Here is -- thats why she changed her last -- thats why she doesnt want to use the name anymore because everybody was saying that",179307,179438
476,I dont know,179741,179752
477,"Ive been saying it.n"" ""But look here is -- here is why it doesnt work for Hillary",180078,180159
478,"She saw that I said that we have to get reimbursed for our costs at least right?n"" ""Japan economic behemoth",180458,180565
479,Germany -- see how well theyre doing -- economic behemoth,180883,180940
480,"Saudi Arabia nothing but money.n"" ""They were making $1 billion a day with their high oil prices now theyre making a fortune the same thing",181271,181409
481,Economic behemoth,181756,181773
482,Why are defending them and why arent we being fully reimbursed? Now if we do that your budget already is starting to look real good OK,182099,182233
483,"You know you have budgets so we losing our assurance; we have an $800 billion trade deficit folks.n"" We trade with companies",182502,182626
484,We have a deficit with other countries think of it -- $800 billion a year,182925,182998
485,Trade deficit,183360,183373
486,"Do we make the deals? no.n ""With China $505 billion trade deficit",183751,183816
487,And they cheat us because they devalue their currency all the time,184165,184231
488,Whenever it gets a little bit tough devalue devalue and our companies cant compete with that,184564,184656
489,"Right?n"" ""So heres the thing",185008,185036
490,"So Hillary says about Japan how dare he not not stay with our allies how dare he not do that?n"" ""I will never abandon our allies ever ever ever",185342,185485
491,"Now how do you negotiate when youre telling somebody will never going to leave? We may have to leave.n"" ""Look Japan has problems because you have the maniac in North Korea making missiles",185719,185906
492,"But I mean you know so well get it.n"" ""Now South Korea it is an economic behemoth",186186,186267
493,You cant buy television that is not made in South Korea except Sony which is made in Japan which has sort of lost its way,186536,186657
494,Whether it is LG or Samsung,186954,186981
495,I order thousands of television sets; you cant buy them in the United States,187303,187379
496,Id love to,187708,187718
497,Show me one company,188060,188079
498,One of the pundits said they do make them,188405,188446
499,"Theres a company.n"" ""And he showed me its a little company",188769,188827
500,What they do is all the parts come in for -- from all over the world; they put them together and they give you a television that doesnt work and nobody ever heard of it,189086,189254
501,""" n And then I put it into a luxury hotel and everybody complains right?n ""So you cant say to people when youre negotiating -- because were talking about tremendous billions and billions of dollars",189455,189652
502,"You cant say to people -- you cant say to people when youre negotiating well never leave you.n"" ""Think of this were going to never leave you; we love you well never leave you",189883,190057
503,Could you pay more? No were not going to pay anymore,190319,190371
504,Youre not going to leave us,190707,190734
505,"Why should we pay more?n"" ""So theres a chance well have to leave",191054,191118
506,And theres a chance that you know Japan will have to take over this monster and figure it out,191410,191503
507,Were very far away,191821,191839
508,"Its very expensive.n"" ""You know we have a treaty with Japan",192175,192234
509,And if the United States is attacked they dont have to do anything,192548,192614
510,"But if Japan is attacked we have to go in there will our full force and might and who the hell knows whats going to happen rightn"" ""World War III who knows whats going to happen",192860,193037
511,But if were attacked they dont have to do anything,193298,193348
512,"You tell me who makes these deals?n"" ""Its like Sergeant Bergdahl right? So we trade a dirty rotten traitor where five or maybe even six people were killed when he deserted and we knew that they were killed and we knew that he was a traitor",193598,193837
513,We trade for five of the greatest killers the greatest killers in the Middle East the five people that they wanted the most,194042,194165
514,"That is our deal.n"" So we get a traitor and they get five people that are right now most of them already back on the battlefields trying to kill everybody including us.n ""No more folks",194407,194591
515,That is called the five for one president,194864,194905
516,Thats -- that is the same guy that made the deal for $400 million,195238,195303
517,The other guys couldnt leave the airport the hostages,195645,195698
518,"And then all of a sudden they were able to leave.n"" And then you watched him yesterday saying that can you believe it? This had nothing to do with that",195976,196127
519,OK? Just a coincidence,196415,196437
520,No no just a coincidence -- no,196772,196802
521,You know she is unfit to serve as president for a lot of reasons,197117,197181
522,He is unfit also,197486,197502
523,He has done so bad,197830,197848
524,He has been so incompetent,198174,198200
525,We have doubled our debt during his -- think of it,198509,198559
526,Over the years of our country -- over the years of our country he gets in and in eight years by the time his term is up we will have doubled our national debt.n Think of it,198795,198967
527,So we have to win this election,199212,199243
528,This is a very important election,199566,199599
529,I do not need to do this folks believe me,199909,199950
530,"I could be elsewhere right now I love being with you.n ""But I could be elsewhere",200246,200326
531,I could be -- I might be in Wisconsin just a different location,200600,200663
532,OK? But I felt I had to do it,200953,200982
533,I want to give back,201290,201309
534,I will get back give back Im going to give back,201613,201660
535,Im going to give back,201962,201983
536,""" n I want to give back",202304,202327
537,"Because our country does not win anymore.n ""Our country does not win anymore",202626,202702
538,And it is not going to win with crooked Hillary Clinton,203000,203055
539,Not going to win,203375,203391
540,Its not going to win,203721,203741
541,She does not know how to win,204076,204104
542,"Our country is not going to win with her.n"" ""Were going to be worse than we are with Obama",204391,204481
543,"I mean if you want four more years of what is going on ISIS all over the place ISIS expanding.n"" And by the way our policeman are great great people",204720,204868
544, n And we are not going to allow our policeman to be shot down anymore,205127,205196
545,Anymore,205526,205533
546,No more,205891,205898
547,"No more.n ""So November 8th you have a big election",206234,206284
548,I promise you this if I win were going to start winning again,206591,206652
549,"We are going to win on trade were going to win with our military were going to take out ISIS we are going to win for our veterans who have been totally mistreated.n"" ""Our veterans are great",206887,207076
550,We have a great plan for the veterans,207345,207382
551,"Were are going to win for our veterans first time maybe ever.n"" ""We are going to win on trade deals",207685,207784
552,We are going to make the finest we are going to bring our jobs back,208061,208128
553,Were not going to make it easy for these companies to leave and fire everybody,208430,208508
554,"It going to be very very expensive when they do it.n"" ""Believe me its going to be very very expensive",208796,208897
555,Theyre going to say you know what? Maybe well stay Wisconsin OK? Maybe we will stay,209181,209264
556,""" n ""No its going to be very very hard",209568,209606
557,Were going to have strong borders were going to have the wall,209907,209968
558,Mexico is going to pay for the wall 100 percent 100 percent,210263,210322
559,""" n ""We are going to get rid of Obamacare",210627,210668
560,Were going to get rid of Common Core were going to bring our education -- local,210981,211060
561,"Were going to have local education.n"" ""Were going to appoint great Supreme Court justices",211367,211456
562,""" n ""And folks were going to start winning again",211784,211832
563,Were going to win at every level,212186,212218
564,"Were going to win so much youre going to get tired of winning Im telling you.n"" ""Youre going to be begging me Mr",212544,212656
565,President -- you will send your great quarterback right? He will come to the White House,212943,213031
566,Everybody respects him,213374,213396
567,Hell come to the White House and hell say Mr,213748,213792
568,President the people of Wisconsin they cant stand winning so much,214115,214180
569,""" n ""Could you tone it down just a little bit? I will say I just cant do that",214469,214546
570,"We are going to win more and more and more were going to win at every level.n"" ""But we are going to win",214802,214905
571,We are going to make America great again,215272,215312
572,"Were going to make America safe again.n"" Thank you very much everybody",215679,215749
573,Thank you,216116,216125
574,Thank you,216492,216501
