,sentence,start,end
329,Just ask the Border Patrol about Hillary Clinton,139412,139460
330,"You wont like what youre hearing.n"" ""The result will be millions more illegal immigrants; thousands of more violent horrible crimes; and total chaos and lawlessness",139836,140000
331,"Thats whats going to happen as sure as youre standing there.n"" This election and I believe this is our last chance to secure the border stop illegal immigration and reform our laws to make your life better",140266,140471
332,I really believe this is it,140747,140774
333,This is our last time,141144,141165
334,November 8,141546,141556
335,November 8,141939,141949
336,"You got to get out and vote on November 8.n ""Its our last chance",142309,142373
337,Its our last chance,142717,142736
338,And that includes Supreme Court justices and Second Amendment,143089,143150
339,"Remember that.n"" ""So I want to remind everyone what were fighting for and who we are fighting for.n"" ""I am going to ask -- these are really special people that Ive gotten to know",143444,143622
340,Im going to ask all the Angel Moms to come join me on the stage right now,143866,143939
341,"These are amazing women.n"" These are amazing people.n (Family members speak individually.)n Thank you.n ""These are amazing people and I am not asking for their endorsement believe me that",144233,144420
342,I just think Ive gotten to know so many of them and many more from our group,144721,144797
343,But they are incredible people and what theyre going through is incredible and theres just no reason for it,145103,145210
344,"Lets give them a really tremendous hand.n"" ""Thats tough stuff I will tell you",145524,145601
345,That is tough stuff,145952,145971
346,"Incredible people.n"" So now is the time for these voices to be heard",146314,146382
347,Now is the time for the media to begin asking questions on their behalf,146711,146782
348,"Now is the time for all of us as one country Democrat Republican liberal conservative to band together to deliver justice and safety and security for all Americans.n ""Lets fix this horrible horrible problem",147060,147266
349,It can be fixed quickly,147588,147611
350,"Lets our secure our border.n"" ""Lets stop the drugs and the crime from pouring into our country",148010,148104
351,Lets protect our social security and Medicare,148480,148525
352,"Lets get unemployed Americans off the welfare and back to work in their own country.n"" ""This has been an incredible evening",148880,149003
353,Were going to remember this evening,149353,149388
354,November 8 we have to get everybody,149765,149800
355,This is such an important state,150167,150198
356,"November 8 we have to get everybody to go out and vote.n"" ""Were going to bring -- thank you thank you",150523,150624
357,Were going to take our country back folks,150933,150974
358,This is a movement,151329,151347
359,"Were going to take our country back.n"" Thank you.n Thank you.n ""This is an incredible movement",151676,151770
360,The world is talking about it,152100,152129
361,The world is talking about it and by the way if you havent been looking to whats been happening at the polls over the last three or four days I think you should start looking,152411,152585
362,"You should start looking.n"" ""Together we can save American lives American jobs and American futures",152863,152962
363,Together we can save America itself,153354,153389
364,"Join me in this mission were going to make America great again.n"" Thank you",153805,153880
365,I love you,154296,154306
366,God bless you everybody,154722,154745
367,God bless you,155161,155174
368,God bless you thank you,155590,155613
